gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,64,1152,2048,ck,7,0,6.1787,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,48.88,426.92,0.0
gfx950,256,64,1536,2048,ck,7,0,7.3449,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.82,472.9,0.0
gfx950,256,64,2048,512,ck,7,0,3.3002,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.67,407.09,0.0
gfx950,256,64,2048,1024,ck,7,0,4.3176,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,62.17,561.62,0.0
gfx950,256,64,2048,2048,ck,7,0,7.1316,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.28,643.27,0.0
gfx950,256,64,2048,4096,ck,7,0,11.2775,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,95.21,790.33,0.0
gfx950,256,64,2176,4096,ck,7,0,11.3644,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,100.39,831.86,0.0
gfx950,256,64,2304,2048,ck,7,0,6.8275,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,88.46,753.51,0.0
gfx950,256,64,2560,4096,ck,7,0,11.6227,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,115.48,952.93,0.0
gfx950,256,64,3072,2048,ck,7,0,7.9281,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,101.58,859.69,0.0
gfx950,256,64,4096,2048,ck,7,0,7.1537,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,150.1,1264.24,0.0
gfx950,256,64,4352,4096,ck,7,0,11.9047,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,191.66,1566.19,0.0
gfx950,256,64,4608,2048,ck,6,0,8.0492,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,150.07,1262.0,0.0
gfx950,256,64,4608,4096,ck,12,0,12.3488,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,195.64,1597.43,0.0
gfx950,256,64,5120,4096,ck,12,0,12.6157,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,212.78,1735.06,0.0
gfx950,256,64,6144,2048,ck,12,0,8.3389,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,193.14,1618.97,0.0
gfx950,256,64,8704,4096,ck,17,0,15.4234,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,295.88,2400.76,0.0
gfx950,256,64,9216,2048,ck,17,0,9.7695,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,247.29,2066.13,0.0
gfx950,256,64,10240,4096,ck,17,0,16.0505,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,334.49,2711.19,0.0
gfx950,256,64,12288,2048,ck,11,0,10.7084,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,300.81,2509.22,0.0
gfx950,256,64,17408,4096,ck,10,0,23.5642,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,387.32,3131.6,0.0206
gfx950,256,64,20480,4096,ck,10,0,24.8796,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,431.58,3487.58,0.021
gfx950,256,128,16,4096,cktile,2,0,15.5018,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,1.08,38.31,0.0
gfx950,256,128,32,4096,cktile,12,0,15.6217,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_3,2.15,42.48,0.0
gfx950,256,128,256,512,ck,7,0,3.2278,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.4,81.21,0.0
gfx950,256,128,512,256,ck,10,0,3.388,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,9.9,87.05,0.0
gfx950,256,128,512,512,ck,7,0,3.2281,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.79,142.11,0.0
gfx950,256,128,512,1024,ck,6,0,4.7301,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,28.38,166.26,0.0
gfx950,256,128,512,2048,ck,7,0,5.4576,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,49.19,264.18,0.0
gfx950,256,128,1024,256,ck,7,0,2.9858,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.48,186.57,0.0
gfx950,256,128,1024,512,ck,7,0,3.3077,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.58,257.57,0.0
gfx950,256,128,1024,1024,ck,7,0,4.2871,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,62.61,336.31,0.0
gfx950,256,128,1024,2048,ck,7,0,5.8742,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,91.39,446.26,0.0
gfx950,256,128,1024,4096,asm,5,6,7.7633,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,138.31,641.57,0.0001
gfx950,256,128,1152,2048,ck,7,0,6.7713,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,89.2,430.69,0.0
gfx950,256,128,1536,2048,ck,7,0,7.0358,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,114.46,540.25,0.0
gfx950,256,128,2048,512,ck,7,0,3.3974,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,79.01,482.25,0.0
gfx950,256,128,2048,1024,ck,7,0,5.065,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,106.0,543.44,0.0
gfx950,256,128,2048,2048,ck,7,0,7.0523,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,152.25,706.26,0.0
gfx950,256,128,2048,4096,ck,7,0,11.2291,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,191.24,840.42,0.0
gfx950,256,128,2176,4096,ck,7,0,11.9866,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,190.35,833.78,0.0
gfx950,256,128,2304,2048,ck,7,0,7.3232,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,164.95,760.67,0.0
gfx950,256,128,2560,4096,ck,7,0,12.3257,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,217.79,946.43,0.0
gfx950,256,128,3072,2048,ck,7,0,7.9906,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,201.56,918.58,0.0
gfx950,256,128,4096,1024,ck,7,0,5.6283,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,190.78,954.81,0.0
gfx950,256,128,4096,2048,ck,7,0,7.6378,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,281.17,1269.91,0.0
gfx950,256,128,4352,4096,ck,17,0,14.242,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,320.42,1366.68,0.0
gfx950,256,128,4608,2048,ck,12,0,9.9319,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,243.25,1095.36,0.0
gfx950,256,128,4608,4096,ck,17,0,14.28,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,338.36,1441.06,0.0
gfx950,256,128,5120,4096,ck,17,0,14.6196,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,367.23,1560.0,0.0
gfx950,256,128,6144,2048,ck,11,0,9.9764,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,322.88,1445.2,0.0
gfx950,256,128,8704,4096,ck,10,0,21.5622,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,423.28,1781.08,0.0226
gfx950,256,128,9216,2048,ck,12,0,12.5155,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,386.07,1717.53,0.0
gfx950,256,128,10240,4096,ck,17,0,22.1575,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,484.6,2034.92,0.0
gfx950,256,128,12288,2048,ck,12,0,13.0547,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,493.5,2188.77,0.0
gfx950,256,128,17408,4096,ck,2,0,30.9071,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,590.6,2468.17,0.0
gfx950,256,128,20480,4096,ck,2,0,32.1737,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,667.47,2786.54,0.0
gfx950,256,256,16,4096,cktile,0,0,15.5628,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,2.16,72.11,0.0
gfx950,256,256,32,4096,cktile,0,0,15.6541,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,4.29,76.4,0.0
gfx950,256,256,256,512,ck,7,0,3.2341,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.75,121.58,0.0
gfx950,256,256,512,256,ck,7,0,2.9734,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,22.57,154.29,0.0
gfx950,256,256,512,512,ck,7,0,3.2856,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.85,199.46,0.0
gfx950,256,256,512,1024,ck,7,0,4.2998,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,62.43,243.87,0.0
gfx950,256,256,512,2048,ck,12,0,6.0343,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,88.97,304.1,0.0
gfx950,256,256,1024,256,ck,7,0,3.0616,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,43.84,278.28,0.0
gfx950,256,256,1024,512,ck,7,0,3.4184,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,78.53,345.09,0.0
gfx950,256,256,1024,1024,ck,7,0,4.5507,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,117.98,403.24,0.0
gfx950,256,256,1024,2048,ck,7,0,6.8139,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,157.58,461.66,0.0
gfx950,256,256,1024,4096,ck,7,0,11.2167,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,191.45,514.16,0.0
gfx950,256,256,1152,2048,ck,7,0,6.8666,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,175.92,505.84,0.0
gfx950,256,256,1536,2048,ck,12,0,6.8003,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,236.84,655.33,0.0
gfx950,256,256,2048,512,ck,12,0,3.9772,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,134.99,560.25,0.0
gfx950,256,256,2048,1024,ck,12,0,5.3818,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,199.51,633.22,0.0
gfx950,256,256,2048,2048,ck,12,0,7.5893,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,282.96,759.91,0.0
gfx950,256,256,2048,4096,ck,12,0,12.1126,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,354.59,865.69,0.0
gfx950,256,256,2176,4096,ck,17,0,13.8813,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,328.74,797.88,0.0
gfx950,256,256,2304,2048,ck,17,0,9.3755,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,257.68,685.03,0.0
gfx950,256,256,2560,4096,ck,17,0,13.8476,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,387.7,927.6,0.0
gfx950,256,256,3072,2048,ck,11,0,9.3418,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,344.82,897.96,0.0
gfx950,256,256,4096,1024,ck,12,0,6.7543,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,317.94,970.29,0.0
gfx950,256,256,4096,2048,ck,11,0,9.726,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,441.6,1132.02,0.0
gfx950,256,256,4352,4096,ck,17,0,20.0387,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,455.46,1053.09,0.0
gfx950,256,256,4608,2048,ck,10,0,11.8567,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,407.52,1039.14,0.0214
gfx950,256,256,4608,4096,ck,10,0,20.4557,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,472.42,1089.29,0.0198
gfx950,256,256,5120,4096,ck,17,0,20.7969,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,516.3,1184.87,0.0
gfx950,256,256,6144,2048,ck,12,0,12.3901,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,519.97,1311.77,0.0
gfx950,256,256,8704,4096,ck,14,0,28.0912,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,649.8,1465.11,0.0
gfx950,256,256,9216,2048,ck,2,0,16.9832,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,569.01,1420.07,0.0
gfx950,256,256,10240,4096,ck,14,0,29.4165,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,730.03,1639.71,0.0
gfx950,256,256,12288,2048,ck,15,0,17.9751,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,716.82,1779.22,0.0022
gfx950,256,256,17408,4096,ck,14,0,41.891,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,871.48,1939.91,0.0002
gfx950,256,256,20480,4096,ck,14,0,44.3436,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,968.57,2151.84,0.0002
gfx950,256,512,16,4096,cktile,14,0,16.0332,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_3,4.19,135.91,0.0
gfx950,256,512,32,4096,cktile,12,0,16.3069,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_3,8.23,138.65,0.0
gfx950,256,512,256,512,ck,7,0,3.2978,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.7,198.73,0.0
gfx950,256,512,512,256,ck,12,0,3.3898,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,39.59,232.0,0.0
gfx950,256,512,512,512,ck,6,0,3.8003,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,70.64,275.92,0.0
gfx950,256,512,512,1024,ck,12,0,4.7538,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,112.94,330.86,0.0
gfx950,256,512,512,2048,ck,7,0,6.4199,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,167.25,408.33,0.0
gfx950,256,512,1024,256,ck,12,0,3.4576,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,77.64,416.99,0.0
gfx950,256,512,1024,512,ck,7,0,3.9003,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,137.65,470.48,0.0
gfx950,256,512,1024,1024,ck,12,0,5.1465,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,208.64,509.36,0.0
gfx950,256,512,1024,2048,ck,12,0,7.3305,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,292.95,572.17,0.0
gfx950,256,512,1024,4096,ck,12,0,11.9299,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,360.02,615.26,0.0
gfx950,256,512,1152,2048,ck,12,0,8.3546,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,289.17,549.1,0.0
gfx950,256,512,1536,2048,ck,12,0,8.9195,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,361.14,646.58,0.0
gfx950,256,512,2048,512,ck,11,0,5.0404,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,213.03,676.11,0.0
gfx950,256,512,2048,1024,ck,11,0,6.3963,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,335.74,737.71,0.0
gfx950,256,512,2048,2048,ck,17,0,9.7291,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,441.46,754.44,0.0
gfx950,256,512,2048,4096,ck,17,0,13.9323,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,616.55,903.15,0.0
gfx950,256,512,2176,4096,ck,15,0,19.7041,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,463.19,671.85,0.0002
gfx950,256,512,2304,2048,ck,12,0,12.0763,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,400.11,672.93,0.0
gfx950,256,512,2560,4096,ck,17,0,20.1587,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,532.64,754.23,0.0
gfx950,256,512,3072,2048,ck,12,0,12.7345,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,505.91,823.41,0.0
gfx950,256,512,4096,2048,ck,17,0,13.313,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,645.23,1023.92,0.0
gfx950,256,512,4352,4096,ck,14,0,26.8411,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,680.06,908.29,0.0
gfx950,256,512,4608,2048,ck,2,0,16.4601,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,587.1,923.71,0.0
gfx950,256,512,4608,4096,ck,2,0,27.5561,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,701.38,932.28,0.0
gfx950,256,512,5120,4096,ck,14,0,27.981,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,767.48,1011.81,0.0
gfx950,256,512,6144,2048,ck,14,0,17.6425,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,730.33,1129.26,0.0001
gfx950,256,512,8704,4096,ck,14,0,40.8265,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,894.2,1142.93,0.0002
gfx950,256,512,9216,2048,ck,14,0,23.8481,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,810.44,1231.13,0.0002
gfx950,256,512,10240,4096,ck,14,0,43.0694,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,997.22,1266.0,0.0002
gfx950,256,512,12288,2048,ck,14,0,25.1576,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1024.33,1542.17,0.0002
gfx950,256,512,17408,4096,cktile,26,0,57.9873,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1259.15,1573.21,0.0
