gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,832,4608,7168,ck,14,0,208.0825,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,264.14,224.25,0.0
gfx942,80,864,4608,7168,asm,24,1,212.7137,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,268.32,221.83,0.0
gfx942,80,896,4608,7168,ck,14,3,240.3365,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,246.28,198.51,0.0
gfx942,80,928,4608,7168,asm,16,1,247.8788,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,247.31,194.59,0.0
gfx942,80,960,4608,7168,ck,14,0,242.7414,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,261.26,200.87,0.0
gfx942,80,992,4608,7168,asm,32,1,248.9262,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,263.26,197.98,0.0
gfx942,80,1024,4608,7168,asm,32,1,248.6755,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,272.02,200.29,0.0
gfx942,80,1088,4608,7168,ck,13,1,274.1862,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,262.13,185.48,0.0
gfx942,80,1152,4608,7168,asm,24,1,295.49,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,257.54,175.66,0.0
gfx942,80,1216,4608,7168,asm,32,1,298.0223,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,269.54,177.68,0.0
gfx942,80,1280,4608,7168,ck,14,3,306.3953,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,275.97,176.25,0.0
gfx942,80,1344,4608,7168,asm,40,1,320.2425,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,277.24,171.9,0.0
gfx942,80,1408,4608,7168,asm,40,1,321.7264,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,289.11,174.37,0.0
gfx942,80,1472,4608,7168,ck,14,0,369.7628,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,262.98,154.55,0.0
gfx942,80,1536,4608,7168,ck,14,1,370.9982,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,273.5,156.86,0.0
gfx942,80,1600,4608,7168,asm,24,1,382.6584,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,276.22,154.82,0.0
gfx942,80,1664,4608,7168,asm,40,1,384.1595,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,286.14,156.95,0.0
gfx942,80,1728,4608,7168,asm,24,1,422.292,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,270.32,145.26,0.0
gfx942,80,1792,4608,7168,ck,14,0,435.1458,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,272.05,143.38,0.0
gfx942,80,1856,4608,7168,asm,40,1,445.7352,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,275.07,142.32,0.0
gfx942,80,1920,4608,7168,asm,32,1,444.8469,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,285.12,144.97,0.0
gfx942,80,1984,4608,7168,ck,14,3,472.282,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,277.51,138.76,0.0
gfx942,80,2048,4608,7168,asm,32,1,493.6704,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,274.05,134.88,0.0
gfx942,80,4096,4608,7168,ck,14,0,951.778,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,284.29,105.21,0.0
gfx942,80,8192,4608,7168,asm,40,1,1855.4833,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,291.66,90.14,0.0
gfx942,80,16384,4608,7168,asm,40,1,3676.3795,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.4,82.0,0.0
gfx942,80,32768,4608,7168,asm,40,1,7356.9633,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.23,77.46,0.0
gfx942,80,1,7168,7168,ck,6,1,23.6395,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,4.35,2174.4,0.0
gfx942,80,2,7168,7168,ck,6,0,23.6491,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,8.69,2174.43,0.0
gfx942,80,4,7168,7168,ck,6,1,23.6263,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,17.4,2178.35,0.0
gfx942,80,8,7168,7168,ck,6,0,23.772,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,34.58,2168.61,0.0
gfx942,80,16,7168,7168,ck,6,2,23.7442,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,69.25,2178.4,0.0
gfx942,80,32,7168,7168,asm,0,1,30.8535,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,106.58,1687.6,0.0
gfx942,80,48,7168,7168,asm,8,1,33.0883,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,149.07,1584.02,0.0
gfx942,80,64,7168,7168,asm,16,1,39.3916,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,166.96,1339.28,0.0
gfx942,80,80,7168,7168,asm,24,1,45.4763,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,180.77,1167.65,0.0
gfx942,80,96,7168,7168,asm,32,1,52.233,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,188.87,1023.2,0.0
gfx942,80,112,7168,7168,asm,43,4,65.4304,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,175.9,822.07,0.0019
gfx942,80,128,7168,7168,asm,40,1,65.968,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,199.39,820.59,0.0
gfx942,80,144,7168,7168,asm,25,2,77.7472,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,190.33,700.69,0.0
gfx942,80,160,7168,7168,asm,25,2,78.0434,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,210.67,702.44,0.0
gfx942,80,176,7168,7168,asm,33,2,89.5246,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,202.02,616.2,0.0
gfx942,80,192,7168,7168,asm,33,2,89.943,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,219.36,617.16,0.0
gfx942,80,208,7168,7168,asm,16,1,107.8854,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,198.12,517.71,0.0
gfx942,80,224,7168,7168,asm,16,1,108.5348,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,212.08,517.78,0.0
gfx942,80,240,7168,7168,asm,16,1,108.5439,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,227.21,520.91,0.0
gfx942,80,256,7168,7168,asm,16,1,109.2241,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,240.85,520.81,0.0
gfx942,80,288,7168,7168,asm,24,1,128.4263,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,230.44,448.3,0.0
gfx942,80,320,7168,7168,asm,24,1,129.0346,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,254.84,451.52,0.0
gfx942,80,352,7168,7168,asm,32,1,149.8962,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,241.31,393.27,0.0
gfx942,80,384,7168,7168,asm,32,1,150.9894,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,261.34,394.98,0.0
gfx942,80,416,7168,7168,asm,16,1,177.6743,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,240.6,339.53,0.0
gfx942,80,448,7168,7168,ck,14,2,178.2073,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,258.33,342.38,0.0
gfx942,80,480,7168,7168,asm,40,1,193.7218,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,254.62,318.51,0.0
gfx942,80,512,7168,7168,asm,40,1,193.5094,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,271.89,322.41,0.0
gfx942,80,544,7168,7168,asm,24,1,213.3035,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,262.08,295.72,0.0
gfx942,80,576,7168,7168,ck,14,2,241.7168,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,244.87,263.81,0.0
gfx942,80,608,7168,7168,asm,32,1,248.6084,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,251.31,259.26,0.0
gfx942,80,640,7168,7168,ck,14,0,245.2711,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,268.14,265.6,0.0
gfx942,80,672,7168,7168,asm,32,1,249.7764,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,276.47,263.56,0.0
gfx942,80,704,7168,7168,ck,13,1,274.6188,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,263.43,242.22,0.0
gfx942,80,736,7168,7168,asm,32,1,297.0058,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,254.65,226.28,0.0
gfx942,80,768,7168,7168,asm,24,1,296.4665,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,266.2,229.02,0.0
gfx942,80,800,7168,7168,asm,24,1,297.9262,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,275.94,230.2,0.0
gfx942,80,832,7168,7168,asm,40,1,321.234,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,266.15,215.64,0.0
gfx942,80,864,7168,7168,asm,40,1,321.5634,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,276.1,217.56,0.0
gfx942,80,896,7168,7168,asm,40,1,320.216,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,287.54,220.63,0.0
gfx942,80,928,7168,7168,asm,32,1,346.7691,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,275.0,205.72,0.0
gfx942,80,960,7168,7168,asm,32,1,348.157,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,283.35,206.87,0.0
gfx942,80,992,7168,7168,asm,40,1,382.4742,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,266.52,190.11,0.0
gfx942,80,1024,7168,7168,asm,40,1,382.3258,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,275.23,191.98,0.0
gfx942,80,1088,7168,7168,ck,14,2,407.4043,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,274.43,183.54,0.0
gfx942,80,1152,7168,7168,ck,14,2,435.7381,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,271.68,174.77,0.0
gfx942,80,1216,7168,7168,asm,40,1,446.9481,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,279.58,173.46,0.0
gfx942,80,1280,7168,7168,asm,40,1,447.7131,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.79,176.24,0.0
gfx942,80,1344,7168,7168,asm,32,1,494.6614,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,279.2,162.3,0.0
gfx942,80,1408,7168,7168,asm,40,1,510.1749,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,283.6,160.06,0.0
gfx942,80,1472,7168,7168,ck,14,0,563.8113,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,268.29,147.27,0.0
gfx942,80,1536,7168,7168,ck,14,3,565.0521,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,279.34,149.39,0.0
gfx942,80,1600,7168,7168,asm,32,1,591.6153,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,277.91,145.0,0.0
gfx942,80,1664,7168,7168,ck,14,1,630.2392,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,271.32,138.3,0.0
gfx942,80,1728,7168,7168,ck,14,0,631.1466,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,281.35,140.28,0.0
gfx942,80,1792,7168,7168,asm,40,1,640.0152,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,287.72,140.49,0.0
gfx942,80,1856,7168,7168,asm,32,1,690.4563,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,276.23,132.22,0.0
gfx942,80,1920,7168,7168,asm,32,1,691.8261,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,285.19,133.95,0.0
gfx942,80,1984,7168,7168,ck,13,3,731.9962,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,278.52,128.48,0.0
gfx942,80,2048,7168,7168,ck,14,2,756.6679,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,278.13,126.11,0.0
gfx942,80,4096,7168,7168,asm,40,1,1458.1361,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,288.66,95.64,0.0
gfx942,80,6144,7168,7168,asm,40,1,2159.5251,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,292.36,84.97,0.0
gfx942,80,8120,7168,7168,asm,40,1,2871.579,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,290.58,78.7,0.0
gfx942,80,8192,7168,7168,asm,40,1,2858.2589,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.52,79.61,0.0
gfx942,80,10240,7168,7168,asm,40,1,3551.8819,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,296.26,76.46,0.0
gfx942,80,12288,7168,7168,asm,40,1,4305.5894,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.27,73.31,0.0
gfx942,80,14336,7168,7168,asm,40,1,5011.8657,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.94,71.76,0.0
gfx942,80,16384,7168,7168,asm,40,1,5705.2513,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,295.1,70.76,0.0
gfx942,80,32768,7168,7168,asm,40,1,11472.4167,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,293.51,65.9,0.0
gfx942,80,16,8192,7168,ck,7,2,24.2065,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.63,2441.37,0.0
gfx942,80,32,8192,7168,asm,0,1,31.3091,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,120.03,1899.57,0.0
gfx942,80,48,8192,7168,asm,8,1,33.4746,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,168.4,1787.95,0.0
gfx942,80,64,8192,7168,asm,16,1,39.6166,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,189.72,1520.26,0.0
gfx942,80,80,8192,7168,asm,24,1,45.3459,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,207.19,1336.49,0.0
gfx942,80,96,8192,7168,asm,32,1,52.4788,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,214.84,1162.02,0.0
gfx942,80,112,8192,7168,asm,40,1,66.4438,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,197.96,923.46,0.0
gfx942,80,128,8192,7168,asm,40,1,67.0671,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,224.14,920.49,0.0
gfx942,80,144,8192,7168,asm,24,1,85.6711,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,197.4,725.0,0.0
gfx942,80,160,8192,7168,ck,8,1,84.9215,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,221.27,735.84,0.0
gfx942,80,176,8192,7168,asm,32,1,100.3129,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,206.05,626.69,0.0
gfx942,80,192,8192,7168,asm,32,1,101.2238,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,222.76,624.78,0.0
gfx942,80,208,8192,7168,asm,8,1,117.6912,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,207.56,540.56,0.0
gfx942,80,224,8192,7168,asm,8,1,118.2004,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,222.56,541.42,0.0
gfx942,80,240,8192,7168,asm,8,1,119.0459,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,236.76,540.74,0.0
gfx942,80,256,8192,7168,asm,40,1,129.2256,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,232.65,501.06,0.0
gfx942,80,288,8192,7168,asm,16,1,143.8245,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,235.17,455.44,0.0
gfx942,80,320,8192,7168,ck,13,2,144.5456,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,259.99,458.38,0.0
gfx942,80,352,8192,7168,asm,24,1,170.7153,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,242.15,392.53,0.0
gfx942,80,384,8192,7168,asm,24,1,171.3207,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,263.23,395.54,0.0
gfx942,80,416,8192,7168,asm,32,1,199.349,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,245.07,343.71,0.0
gfx942,80,448,8192,7168,asm,32,1,200.2177,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,262.78,345.98,0.0
gfx942,80,480,8192,7168,asm,32,1,201.3145,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,280.02,347.84,0.0
gfx942,80,512,8192,7168,ck,14,2,241.041,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,249.46,293.64,0.0
gfx942,80,544,8192,7168,asm,32,1,248.299,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,257.3,288.09,0.0
gfx942,80,576,8192,7168,asm,32,1,249.1733,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,271.48,290.1,0.0
gfx942,80,608,8192,7168,asm,40,1,256.797,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,278.06,284.43,0.0
gfx942,80,640,8192,7168,asm,40,1,257.5838,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,291.8,286.48,0.0
gfx942,80,672,8192,7168,asm,32,1,297.5951,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,265.19,250.5,0.0
gfx942,80,704,8192,7168,ck,14,3,309.2871,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,267.32,243.47,0.0
gfx942,80,736,8192,7168,asm,40,1,318.5767,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,271.32,238.73,0.0
gfx942,80,768,8192,7168,asm,40,1,319.9181,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,281.93,240.09,0.0
gfx942,80,800,8192,7168,asm,24,1,339.0643,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,277.09,228.75,0.0
gfx942,80,832,8192,7168,ck,14,0,371.899,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,262.73,210.58,0.0
gfx942,80,864,8192,7168,asm,24,1,380.2466,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,266.85,207.94,0.0
gfx942,80,896,8192,7168,asm,40,1,382.2342,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,275.29,208.83,0.0
gfx942,80,928,8192,7168,asm,32,1,395.8668,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,275.31,203.54,0.0
gfx942,80,960,8192,7168,asm,32,1,398.4166,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,282.98,204.13,0.0
gfx942,80,992,8192,7168,asm,32,1,443.0065,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,262.98,185.29,0.0
gfx942,80,1024,8192,7168,ck,14,1,435.471,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,276.16,190.23,0.0
gfx942,80,1088,8192,7168,ck,13,1,471.9436,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,270.74,178.72,0.0
gfx942,80,1152,8192,7168,asm,32,1,492.9177,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,274.47,174.17,0.0
gfx942,80,1216,8192,7168,asm,40,1,510.309,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,279.85,171.19,0.0
gfx942,80,1280,8192,7168,asm,40,1,511.1203,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.11,173.87,0.0
gfx942,80,1344,8192,7168,ck,14,0,567.7539,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,278.01,159.18,0.0
gfx942,80,1408,8192,7168,asm,40,1,572.9243,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,288.62,160.37,0.0
gfx942,80,1472,8192,7168,ck,14,0,629.8821,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,274.45,148.26,0.0
gfx942,80,1536,8192,7168,asm,40,1,639.584,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,282.04,148.37,0.0
gfx942,80,1600,8192,7168,ck,13,0,663.1966,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,283.33,145.36,0.0
gfx942,80,1664,8192,7168,ck,14,0,697.2274,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,280.28,140.43,0.0
gfx942,80,1728,8192,7168,ck,14,1,727.7777,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,278.85,136.61,0.0
gfx942,80,1792,8192,7168,ck,14,0,759.8229,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,276.98,132.83,0.0
gfx942,80,1856,8192,7168,asm,40,1,762.465,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,285.87,134.34,0.0
gfx942,80,1920,8192,7168,asm,40,1,763.1153,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,295.48,136.2,0.0
gfx942,80,1984,8192,7168,asm,40,1,828.9178,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,281.09,127.21,0.0
gfx942,80,2048,8192,7168,asm,40,1,831.5607,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,289.24,128.62,0.0
gfx942,80,4096,8192,7168,asm,40,1,1655.8207,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,290.51,93.72,0.0
gfx942,80,8192,8192,7168,asm,40,1,3315.7833,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,290.15,75.9,0.0
gfx942,80,16384,8192,7168,asm,40,1,6533.0311,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.53,68.05,0.0
gfx942,80,32768,8192,7168,asm,40,1,13047.6508,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,294.94,63.65,0.0
gfx942,80,16,11264,7168,ck,7,2,36.5817,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,70.63,2220.11,0.0
gfx942,80,32,11264,7168,ck,10,3,45.2588,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,114.17,1804.97,0.0
gfx942,80,48,11264,7168,asm,10,3,53.3292,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,145.34,1540.73,0.0004
gfx942,80,64,11264,7168,asm,17,2,64.4544,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,160.34,1282.16,0.0
